sample01
mean,671.3348708259251
stdev,47.190317307674476
coefvar,0.07029326102131044
631.7751905275115,591.430774778987,588.5961757561497,619.9653111653148,672.9869165259638,721.9223801563327,748.2903956970084,756.8609951275978,725.3481275176379,660.6662335104523,617.4364818699353,610.8542930249249,634.2205297684327,674.9706768951984,710.7392406356021,726.1733569555355,728.0995406251011,711.004726238663,687.4732812350395,667.525548719698,665.788571697363,645.4132406279052,616.4056954490417,616.179072148679,640.4645497142836,681.4960265458976,711.2123627365767,717.7833425808294,704.5862545287076,654.3768320173792
mean,664.9389080195014
stdev,37.53343814440874
coefvar,0.05644644596930093
603.0848288949246,604.0154724889069,623.4805595047748,655.0358477759544,697.30294732495,733.9658483879674,735.9955465668044,697.2067482141872,652.1881172741118,627.5749037597762,625.1286504131547,638.5639795389815,660.8212933126597,691.1815228951195,715.9301253076701,717.9374916662085,703.4892539444737,674.6712098731343,652.9241736483484,643.8206229254827,639.9233017656549,630.2803213892338,627.4311408575594,640.9905343443727,654.9287271149773,683.0499203051702,703.0490903719794,684.3172446794987
mean,596.8713678409757
stdev,27.855163098384825
coefvar,0.04666862007327225
590.1277191549883,585.3299307757649,595.2404914700704,611.6823218417396,628.0801478232191,620.4297187113599,604.4616395241887,603.9906568700181,611.2436263692017,616.6251549565139,610.2702822417091,616.4339379099509,638.3563069801913,645.5770410522892,620.0993855978414,574.7697106924446,548.1676401117745,558.3916119772653,591.5656618945179,608.912890368035,589.7845721316476,556.4099480526601,542.4564323556015,556.5059993204233
sample02
mean,455.76988409108134
stdev,14.794233790681712
coefvar,0.03245987571158875
461.020647894243,446.3587892464048,457.99989254128764,479.45768364628356,462.1329723433911,444.32544526426165,456.05420420109425,460.9736473374386,442.77816928107137,445.48964211525885,472.73915827674335,476.2697351824886,452.7546970361153,446.81141362981805,462.31975127177094,465.95616344659896,448.8570022953016,439.60416349712386,460.42627231138925,478.23409331033076,461.40189754296796,448.2766584540311,464.7295595897944,477.4368818970986,449.6535582690764,422.03501968592644,421.68975089188405
mean,455.74991314699054
stdev,6.749693189105114
coefvar,0.014810081130894638
459.4130685401623,461.60590120769996,459.49663062221384,460.47597384051306,458.3711966082801,452.12109482192835,448.3165179297012,452.5423380941678,456.2219711256332,459.3747818167716,461.85481511790516,460.14721680229707,456.70046513254886,455.92358012215817,455.2218292358947,451.2970662599009,453.4017121363047,455.11493518908463,459.44472622810247,462.32741275499626,462.4498947109145,461.0502328425114,455.3275091230042,444.7010833834552,430.84587502861274
mean,455.02166148562156
stdev,3.900932608998191
coefvar,0.008573070117721106
458.8178988219946,456.89827482388984,453.6736111721466,456.09619328113376,456.7936618793784,455.0312688810314,454.22037804480027,455.7170461431825,455.8428714622272,457.0469735479593,458.06733598831914,455.67651603253773,454.66527637543703,455.1844609817783,456.0249669162808,455.15467017641464,456.452267021391,456.54958797176135,456.4671333821803,452.33262729217824,438.74187100203
A1
mean,550.6612292586638
stdev,18.283112251120013
coefvar,0.03320210554088571
519.6361495463296,534.9968933445673,540.6541718551174,544.0384538052791,542.4622399758687,536.2764793810751,527.9168911402621,524.2787408215859,533.9834955031884,547.9807574960096,557.3911214346837,540.751518943523,519.3787375648444,522.558772858551,532.9375613560998,543.5298716597949,550.6707521944569,555.2793711153338,554.5965779619979,548.467825633309,550.6118354136513,562.8890225254744,575.4587667129039,573.0322266882558,569.6895619264099,551.8616608372176,533.3349495829785,552.2036577496549,575.1518093836705,584.7097416839766,586.2374368106011,576.3911357943723,566.2499036389853,568.5705480035544,570.8030490178176,548.8225639504916
mean,549.9007696010603
stdev,14.572756807878726
coefvar,0.02650070269669
530.0902153739314,539.3411078574067,540.6318449549627,539.3619290315238,535.0842405829876,530.1493546548354,530.8694483174719,535.8230489217308,545.2962530720013,543.9969787421456,538.3886558317879,531.6200032724298,525.8386777933133,533.0993560105088,541.4995804928018,547.13088729863,549.7389425522744,551.6572487394644,552.4242347029304,555.5869250333799,562.9383212208865,566.6062366772408,567.7758432802524,557.773708185738,550.5971830698696,551.9810474986213,554.2319582890239,566.6000070345294,573.8751128445641,575.3051573142541,575.1839030004069,572.4660449379924,567.2672882219408,556.3954216242181
mean,540.3464343032779
stdev,8.389835264131062
coefvar,0.015526770848314945
530.7986032986629,532.5504066629276,534.4640715593608,536.7508334293491,538.8163871209559,534.0675958899141,530.7272704361176,530.2328634733659,533.1332035526793,537.4996642418366,539.2671294384601,536.3570920079202,532.3350765892146,532.4885628538699,536.9107880787199,544.8560366258833,553.4666888493283,558.3482856250727,556.6510097805665,542.1781708935083,534.2776447609314,535.4323967622104,543.4049995780684,552.3413815266209,549.5230279879893,542.2983468600698,534.8680595361726,539.9884215904489,550.6104123120716,555.7485977760414
A2
mean,706.8402646815634
stdev,29.949146698253582
coefvar,0.04237045934521838
695.5865477546854,707.6833800957576,665.1229304274166,672.0343626132365,713.5594490488066,699.2673095128422,655.169702428781,671.5620039782019,705.913920597865,681.3219355269081,667.1962502099982,692.1495753850004,698.5892241416799,675.9475747448383,701.6077545603656,733.9313669587556,719.0954433444861,701.9438890762286,703.6569858634939,734.6094080515976,755.4254370353576,737.3568510083923,751.5130901279881,781.5048742164104,754.8878088031202,702.85123350912,711.7134491377769,735.2909835208796,690.5020532795636,688.2131454873471
mean,705.7767012632768
stdev,23.141641530123646
coefvar,0.03278889978757048
